cluster,scheduler,seed,arrival,phase,makespan,imbalance,epsilon,locality
skewed_8,HEFT-LC,1,667.7336692205542,mr,6.943614446144011,0.0016581768486295786,0.05,0.2857142857142857
skewed_8,HEFT-LC,1,672.3596052495283,mr,19.26978838912578,0.004829418683005936,0.05,0.4
skewed_8,HEFT-LC,1,674.9669421112076,mr,5.984162115591289,0.0035402563925824534,0.05,0.5454545454545454
skewed_8,HEFT-LC,1,680.1335961814996,mr,7.2075078640048105,0.0014012793476241366,0.05,0.21428571428571427
skewed_8,HEFT-LC,1,680.9337149982318,mr,13.040602634391462,0.003505478684986464,0.05,0.2857142857142857
skewed_8,HEFT-LC,1,687.6625093279575,mr,18.073676668091366,0.0015002798052172691,0.05,0.4444444444444444
skewed_8,HEFT-LC,1,689.1408001361905,mr,22.779707038029528,0.005729899741202711,0.05,0.36363636363636365
skewed_8,HEFT-LC,1,697.4424205589062,mr,18.77383277182298,0.002518298086076123,0.05,0.5
skewed_8,HEFT-LC,1,704.8101199200481,mr,9.4736043856999,0.0008959888052260404,0.05,0.5454545454545454
skewed_8,HEFT-LC,1,708.5094433067006,mr,9.631732834180411,0.0008361867692816139,0.05,0.2777777777777778
skewed_8,HEFT-LC,1,716.5249099763913,mr,15.265389293941553,0.0030240077964860473,0.05,0.2222222222222222
skewed_8,HEFT-LC,1,739.2674460312743,mr,14.61998710474154,0.0021868014488971373,0.05,0.6666666666666666
skewed_8,HEFT-LC,1,749.3270925188037,mr,8.16628836468226,0.0013367137872228093,0.05,0.42857142857142855
skewed_8,HEFT-LC,1,760.5881753400641,mr,12.97248846790876,0.002143260592389717,0.05,0.3
skewed_8,HEFT-LC,1,764.1186200270017,mr,16.631114101664707,0.0026921455987350498,0.05,0.4
skewed_8,HEFT-LC,1,768.5366303353724,mr,19.700607411580677,0.0038052739061551055,0.05,0.375
skewed_8,HEFT-LC,1,774.4909709818825,mr,7.666191875087179,0.0024292990094163854,0.05,0.3333333333333333
skewed_8,HEFT-LC,1,775.6862553892065,mr,11.28573846715608,0.0021531418280819007,0.05,0.2857142857142857
skewed_8,HEFT-LC,1,782.4230940329466,mr,12.237369352467567,0.0019327688316088793,0.05,0.42857142857142855
skewed_8,HEFT-LC,1,796.901618664032,mr,10.719014183702257,0.0018570114119670679,0.05,0.4444444444444444
skewed_8,HEFT-LC,1,801.6779822868573,mr,23.834079825692697,0.0058369096608325444,0.05,0.4444444444444444
skewed_8,HEFT-LC,1,807.9496712418162,mr,11.918047594493146,0.00420354672026292,0.05,0.5
skewed_8,HEFT-LC,1,818.3466166541726,mr,12.07065681330505,0.002358817269753597,0.05,0.5
skewed_8,HEFT-LC,1,840.4691249241513,mr,12.692441591684883,0.0014154094309913178,0.05,0.4
skewed_8,HEFT-LC,1,843.9035632871318,mr,21.454883975929306,0.0024479323696609935,0.05,0.18181818181818182
skewed_8,HEFT-LC,1,854.1637977069333,mr,10.994181414708464,0.0013971413156040494,0.05,0.6666666666666666
skewed_8,HEFT-LC,1,858.071968941704,mr,19.748158724235054,0.0031318629214291014,0.05,0.21428571428571427
skewed_8,HEFT-LC,1,862.172368801492,mr,8.954142611981297,0.0014087321869306858,0.05,0.5
skewed_8,HEFT-LC,1,865.1589775814797,mr,22.93384377319626,0.0043987400456615535,0.05,0.3333333333333333
skewed_8,HEFT-LC,1,872.7844092664135,mr,11.963889182839694,0.002442193066597876,0.05,0.6666666666666666
skewed_8,HEFT-LC,1,890.3813818639535,mr,14.149085295633085,0.0032263759132758335,0.05,0.5
skewed_8,HEFT-LC,1,898.0467042697198,mr,12.615754160362485,0.0017679881368687488,0.05,0.5
skewed_8,HEFT-LC+ctrl,1,2.40485106849182,light,3.9942715205458565,0.6207878217900348,0.05,0.5
skewed_8,HEFT-LC+ctrl,1,4.496035310399176,light,7.847943763531097,0.4507865804990689,0.05,0.5
skewed_8,HEFT-LC+ctrl,1,30.405816514231837,light,5.080289441782405,0.04237008797159043,0.08,0.1
skewed_8,HEFT-LC+ctrl,1,45.99016289736639,light,10.188600405831203,0.03445670502624015,0.08,0.16666666666666666
skewed_8,HEFT-LC+ctrl,1,67.29817910807603,light,5.684788568030797,0.018713948995531235,0.11,0.46153846153846156
skewed_8,HEFT-LC+ctrl,1,67.81597281579386,light,5.634577535895701,0.008665046628584925,0.11,0.6428571428571429
skewed_8,HEFT-LC+ctrl,1,87.14771312269748,light,12.154981324712168,0.020611386248622077,0.11,0.3125
skewed_8,HEFT-LC+ctrl,1,91.32492174722579,light,5.548529081645455,0.007310299467346002,0.11,0.2727272727272727
skewed_8,HEFT-LC+ctrl,1,98.39475426267819,light,7.357708912444892,0.013195336051194632,0.11,0.3333333333333333
skewed_8,HEFT-LC+ctrl,1,141.904087535344,light,3.662319040466542,0.005401539333890805,0.11,0.3333333333333333
skewed_8,HEFT-LC+ctrl,1,145.332083654438,light,9.65525722276098,0.014206589192468784,0.08,0.3333333333333333
skewed_8,HEFT-LC+ctrl,1,167.98625065609883,light,9.116792625598094,0.008909392596355136,0.08,0.5
skewed_8,HEFT-LC+ctrl,1,213.91592014891984,light,6.789047168134857,0.007648132351920931,0.05,0.45454545454545453
skewed_8,HEFT-LC+ctrl,1,219.94089878439226,light,9.429758277154747,0.006152868742379342,0.05,0.375
skewed_8,HEFT-LC+ctrl,1,228.271052663714,light,9.651687176493255,0.009762987286788151,0.020000000000000004,0.5
skewed_8,HEFT-LC+ctrl,1,237.18724379705148,light,4.128108002313098,0.0038567649962280496,0.020000000000000004,0.38461538461538464
skewed_8,HEFT-LC+ctrl,1,238.69451753986417,light,4.491390784205777,0.0061567526000714705,0.0,0.5555555555555556
skewed_8,HEFT-LC+ctrl,1,269.23249483322235,light,4.491260226286329,0.06146826039305359,0.0,0.7333333333333333
skewed_8,HEFT-LC+ctrl,1,269.97351487544864,light,7.7036500443552995,0.006911592384884843,0.0,0.7142857142857143
skewed_8,HEFT-LC+ctrl,1,287.33567678555664,light,0.9166939359682829,0.02323101594632113,0.0,0.8333333333333334
skewed_8,HEFT-LC+ctrl,1,300.2639684740559,light,2.9817099185558504,0.05199698517725654,0.0,0.7857142857142857
skewed_8,HEFT-LC+ctrl,1,310.41843260987145,burst,9.692603025297274,0.0741021529494233,0.0,0.6428571428571429
skewed_8,HEFT-LC+ctrl,1,313.0653157241566,burst,19.23863059581896,0.07735024871831507,0.0,0.4444444444444444
skewed_8,HEFT-LC+ctrl,1,318.0732029977274,burst,21.609304821512808,0.012499476604241127,0.0,0.4666666666666667
skewed_8,HEFT-LC+ctrl,1,324.8741994921314,burst,18.655951610227135,0.011456024252686017,0.0,0.4
skewed_8,HEFT-LC+ctrl,1,330.46929332033966,burst,14.636858803531823,0.011548327484985068,0.0,0.5555555555555556
skewed_8,HEFT-LC+ctrl,1,333.5223891846825,burst,20.17818961726374,0.019717592626184215,0.0,0.6111111111111112
skewed_8,HEFT-LC+ctrl,1,334.18708080353167,burst,14.790690208303772,0.012784915273248125,0.0,0.75
skewed_8,HEFT-LC+ctrl,1,340.3322360136486,burst,21.817623921420363,0.013037544808454465,0.0,0.42857142857142855
skewed_8,HEFT-LC+ctrl,1,340.38112605230765,burst,15.21395036835952,0.010691678933715885,0.0,0.5
skewed_8,HEFT-LC+ctrl,1,341.061422642891,burst,19.477184142329293,0.013667843761535878,0.0,0.4
skewed_8,HEFT-LC+ctrl,1,351.18033064796117,burst,16.666322035721294,0.008658794365919419,0.0,0.45454545454545453
skewed_8,HEFT-LC+ctrl,1,355.2228745448065,burst,17.198359041299227,0.009932709637564974,0.0,0.4444444444444444
skewed_8,HEFT-LC+ctrl,1,356.6248500836989,burst,15.219741828074746,0.013218560729562415,0.0,0.5
skewed_8,HEFT-LC+ctrl,1,359.00347212258936,burst,14.245072874153152,0.007416504740621668,0.0,0.6666666666666666
skewed_8,HEFT-LC+ctrl,1,359.0635588480776,burst,10.112708887957012,0.006585418879575268,0.0,0.5
skewed_8,HEFT-LC+ctrl,1,363.1283720504044,burst,11.804099330461383,0.004037633133741974,0.0,0.4
skewed_8,HEFT-LC+ctrl,1,368.45687762271075,burst,9.905358063237088,0.0067753133248123106,0.0,0.5
skewed_8,HEFT-LC+ctrl,1,370.1314051440857,burst,12.829147256173655,0.011359260339969285,0.0,0.6428571428571429
skewed_8,HEFT-LC+ctrl,1,370.33335117281473,burst,12.610587968621871,0.003814850761203674,0.0,0.5
skewed_8,HEFT-LC+ctrl,1,371.55281971789765,burst,13.28370207698623,0.011748557910527396,0.0,0.7142857142857143
skewed_8,HEFT-LC+ctrl,1,372.1268917222074,burst,17.624455191996276,0.008684862846955523,0.0,0.375
skewed_8,HEFT-LC+ctrl,1,377.8320542985591,burst,12.57432162078112,0.00472260091189014,0.0,0.4
skewed_8,HEFT-LC+ctrl,1,381.0834258302367,burst,6.301700470989033,0.003746538836479523,0.0,0.6666666666666666
skewed_8,HEFT-LC+ctrl,1,383.9229855890369,burst,8.392432071056362,0.009768772187504448,0.0,0.625
skewed_8,HEFT-LC+ctrl,1,393.1892444242728,burst,10.395209897253892,0.00376394385502737,0.0,0.25
skewed_8,HEFT-LC+ctrl,1,396.3461804965384,burst,6.470308097827171,0.004439311321134643,0.0,0.5
skewed_8,HEFT-LC+ctrl,1,402.84175102466054,burst,11.586343573058286,0.0075025675432178664,0.0,0.375
skewed_8,HEFT-LC+ctrl,1,404.7110416890446,burst,14.926176359561055,0.008059712071025465,0.0,0.45454545454545453
skewed_8,HEFT-LC+ctrl,1,406.11559360695577,burst,15.355158815789764,0.005331339452518387,0.0,0.5714285714285714
skewed_8,HEFT-LC+ctrl,1,407.006958726302,burst,15.874080142888715,0.012267711682712156,0.0,0.5714285714285714
skewed_8,HEFT-LC+ctrl,1,415.0702309086871,burst,14.52835086370635,0.005617815583984477,0.0,0.6111111111111112
skewed_8,HEFT-LC+ctrl,1,421.20250704907545,burst,11.866267048251416,0.004664578447049233,0.0,0.625
skewed_8,HEFT-LC+ctrl,1,427.937732754254,burst,15.832619064774008,0.011200722260120307,0.0,0.8
skewed_8,HEFT-LC+ctrl,1,428.42248550734973,burst,19.452266527029906,0.012267704961043473,0.0,0.2857142857142857
skewed_8,HEFT-LC+ctrl,1,428.6758534589876,burst,18.857099537974193,0.0058273380165302065,0.0,0.375
skewed_8,HEFT-LC+ctrl,1,429.08190910017066,burst,15.880012133421815,0.008665768800880975,0.0,0.5555555555555556
skewed_8,HEFT-LC+ctrl,1,431.90120651799486,burst,14.54400943622204,0.005975108708043536,0.0,0.5555555555555556
skewed_8,HEFT-LC+ctrl,1,439.2821478139949,burst,11.88196158363587,0.00520122707218131,0.0,0.7333333333333333
skewed_8,HEFT-LC+ctrl,1,446.8511252811305,burst,13.430983208872192,0.006161767440172484,0.0,0.375
skewed_8,HEFT-LC+ctrl,1,450.02139621144084,burst,6.72160060518587,0.00507502101009974,0.0,0.5
skewed_8,HEFT-LC+ctrl,1,450.93457803603513,burst,10.468506094746488,0.008226449092203342,0.0,0.25
skewed_8,HEFT-LC+ctrl,1,451.5451848755927,burst,12.208139075808049,0.004185733088237686,0.0,0.25
skewed_8,HEFT-LC+ctrl,1,459.60010294466326,burst,19.829749909210705,0.013207448108985715,0.0,0.5
skewed_8,HEFT-LC+ctrl,1,462.2633443997587,burst,15.657801700298137,0.006448373610213101,0.0,0.5
skewed_8,HEFT-LC+ctrl,1,463.53624500401924,burst,11.386498149645035,0.004673760895629965,0.0,0.5
skewed_8,HEFT-LC+ctrl,1,466.56209127953707,burst,9.446688701199207,0.0031915822496438673,0.0,0.5
skewed_8,HEFT-LC+ctrl,1,474.71663556997123,burst,12.727988183030448,0.00873629250782673,0.0,0.6666666666666666
skewed_8,HEFT-LC+ctrl,1,475.6758550449455,burst,18.478184038137897,0.008306299609994728,0.0,0.5
skewed_8,HEFT-LC+ctrl,1,477.78533104969483,burst,16.796034827607173,0.00872296040292316,0.0,0.25
skewed_8,HEFT-LC+ctrl,1,478.52587739687607,burst,11.853691928483727,0.004453723835586906,0.0,0.5
skewed_8,HEFT-LC+ctrl,1,478.84203596151053,burst,10.939494270769615,0.004970909759728288,0.0,0.375
skewed_8,HEFT-LC+ctrl,1,490.1725097796844,burst,12.939308825615399,0.0044968050178671864,0.0,0.375
skewed_8,HEFT-LC+ctrl,1,491.52906425592954,burst,11.189818356158867,0.007276792389808443,0.0,0.7
skewed_8,HEFT-LC+ctrl,1,492.4662887380711,burst,9.11279272576678,0.005585098607918443,0.0,0.5
skewed_8,HEFT-LC+ctrl,1,495.13691713660876,burst,13.10870348317519,0.0058068140461753764,0.0,0.42857142857142855
skewed_8,HEFT-LC+ctrl,1,499.76762905942985,burst,8.19217887157572,0.004993986353606284,0.0,0.6666666666666666
skewed_8,HEFT-LC+ctrl,1,502.08766388507365,burst,14.447812276055288,0.007294909931982052,0.0,0.5714285714285714
skewed_8,HEFT-LC+ctrl,1,507.0778059596189,burst,17.778678647838092,0.010596880791963569,0.0,0.45454545454545453
skewed_8,HEFT-LC+ctrl,1,507.4545786000039,burst,22.292059192914394,0.008066904444680046,0.0,0.5
skewed_8,HEFT-LC+ctrl,1,507.9046386190492,burst,14.15667673872747,0.0058993279896497695,0.0,0.6
skewed_8,HEFT-LC+ctrl,1,512.9478462084874,burst,20.145807455726185,0.007047266473981039,0.0,0.5
skewed_8,HEFT-LC+ctrl,1,519.0714540136929,burst,11.904747971361985,0.006237459715183232,0.0,0.5
skewed_8,HEFT-LC+ctrl,1,520.9606464561078,burst,14.749648757961609,0.004130748226673756,0.0,0.6
skewed_8,HEFT-LC+ctrl,1,521.9311017098074,burst,12.335760373197445,0.007577628601321206,0.0,0.5714285714285714
skewed_8,HEFT-LC+ctrl,1,524.5873904970161,burst,13.524088350214697,0.008675804345389879,0.0,0.375
skewed_8,HEFT-LC+ctrl,1,526.2663964962271,burst,16.23202957374383,0.0022822127625975433,0.0,0.5
skewed_8,HEFT-LC+ctrl,1,535.2587150509589,burst,17.322085038117052,0.009873566671646159,0.0,0.5
skewed_8,HEFT-LC+ctrl,1,535.7548139216382,burst,14.15296074896753,0.0031819623710053146,0.0,0.45454545454545453
skewed_8,HEFT-LC+ctrl,1,538.5224074297097,burst,10.961883467554117,0.004047711799624427,0.0,0.4444444444444444
skewed_8,HEFT-LC+ctrl,1,539.1740799896395,burst,10.930269641630161,0.004117758895742928,0.0,0.5
skewed_8,HEFT-LC+ctrl,1,542.5713613939081,burst,13.34117096987086,0.005518941032768679,0.0,0.42857142857142855
skewed_8,HEFT-LC+ctrl,1,553.024388321631,burst,17.762753225156416,0.005769982315157949,0.0,0.6111111111111112
skewed_8,HEFT-LC+ctrl,1,561.3492688967424,burst,8.961014002081129,0.004054924352884,0.0,0.5
skewed_8,HEFT-LC+ctrl,1,566.1509866380918,burst,15.615964480528419,0.005380641858119224,0.0,0.7
skewed_8,HEFT-LC+ctrl,1,567.3965824314713,burst,11.552430260819278,0.0064774052108069234,0.0,0.5
skewed_8,HEFT-LC+ctrl,1,571.4241074768798,burst,12.36393916745817,0.002654005883493075,0.0,0.5
skewed_8,HEFT-LC+ctrl,1,582.1602681196438,burst,15.52124425065199,0.007834894658612798,0.0,0.3333333333333333
skewed_8,HEFT-LC+ctrl,1,582.9783116085599,burst,10.56138026852227,0.005913199530861591,0.0,0.75
skewed_8,HEFT-LC+ctrl,1,586.7935160346323,burst,17.789175801217993,0.005464567295155781,0.0,0.4
skewed_8,HEFT-LC+ctrl,1,589.4126873057335,burst,12.688561182002218,0.0057212903077566435,0.0,0.375
skewed_8,HEFT-LC+ctrl,1,592.712913314333,burst,20.191329396481137,0.006616806579932462,0.0,0.3
skewed_8,HEFT-LC+ctrl,1,604.3168056351491,burst,16.7297313727654,0.008634412492527464,0.0,0.5555555555555556
skewed_8,HEFT-LC+ctrl,1,608.2427589315836,mr,20.80063772775668,0.003948065858189858,0.0,0.5
skewed_8,HEFT-LC+ctrl,1,626.9985087533674,mr,11.45632785852581,0.00410505806714394,0.0,0.3333333333333333
skewed_8,HEFT-LC+ctrl,1,627.8988596510487,mr,11.634007218563966,0.0022938101722712384,0.0,0.6666666666666666
skewed_8,HEFT-LC+ctrl,1,631.6610781305573,mr,10.0767663476272,0.005413393938317472,0.0,0.75
skewed_8,HEFT-LC+ctrl,1,633.8295884688899,mr,12.699728688943082,0.004266697809959608,0.0,0.5555555555555556
skewed_8,HEFT-LC+ctrl,1,637.6804547732984,mr,10.14974662061718,0.0029791332042076912,0.0,0.25
skewed_8,HEFT-LC+ctrl,1,639.2233554466878,mr,8.866900254146344,0.0024413923648093677,0.0,0.4444444444444444
skewed_8,HEFT-LC+ctrl,1,645.0984011560851,mr,7.344546566697886,0.003058183794482544,0.0,0.3333333333333333
skewed_8,HEFT-LC+ctrl,1,648.0420094075467,mr,8.813052331767608,0.0034749418562934923,0.0,0.6666666666666666
skewed_8,HEFT-LC+ctrl,1,662.1179132111467,mr,4.064792016373417,0.002237869522861133,0.0,0.6666666666666666
skewed_8,HEFT-LC+ctrl,1,667.7336692205542,mr,4.979206447331308,0.0021033642098878614,0.0,0.42857142857142855
skewed_8,HEFT-LC+ctrl,1,672.3596052495283,mr,10.14405308801281,0.0040264847763036545,0.0,0.4
skewed_8,HEFT-LC+ctrl,1,674.9669421112076,mr,7.821675637904946,0.0018972963051320834,0.0,0.7272727272727273
skewed_8,HEFT-LC+ctrl,1,680.1335961814996,mr,7.4186188027240405,0.0020612243766973256,0.0,0.5714285714285714
skewed_8,HEFT-LC+ctrl,1,680.9337149982318,mr,9.522155853705499,0.004816471562531366,0.0,0.42857142857142855
skewed_8,HEFT-LC+ctrl,1,687.6625093279575,mr,9.988135968925349,0.003283750278023194,0.0,0.6666666666666666
skewed_8,HEFT-LC+ctrl,1,689.1408001361905,mr,14.385083875549867,0.0047355357208829565,0.0,0.5454545454545454
skewed_8,HEFT-LC+ctrl,1,697.4424205589062,mr,9.761927484848911,0.0029461626445981964,0.0,0.5714285714285714
skewed_8,HEFT-LC+ctrl,1,704.8101199200481,mr,8.118108099253618,0.00196109320945482,0.0,0.36363636363636365
skewed_8,HEFT-LC+ctrl,1,708.5094433067006,mr,7.491336794625909,0.0024008247161479332,0.0,0.6111111111111112
skewed_8,HEFT-LC+ctrl,1,716.5249099763913,mr,11.00422608428255,0.006150919856454592,0.0,0.5555555555555556
skewed_8,HEFT-LC+ctrl,1,739.2674460312743,mr,6.204332021557775,0.00814166312663052,0.0,0.5555555555555556
skewed_8,HEFT-LC+ctrl,1,749.3270925188037,mr,5.221248449536915,0.012197785548935206,0.0,0.7142857142857143
skewed_8,HEFT-LC+ctrl,1,760.5881753400641,mr,6.560996269871566,0.019761021421325638,0.0,0.6
skewed_8,HEFT-LC+ctrl,1,764.1186200270017,mr,7.498373142670857,0.022053052396434344,0.0,0.6
skewed_8,HEFT-LC+ctrl,1,768.5366303353724,mr,7.181679909321701,0.024670760228614124,0.0,0.5
skewed_8,HEFT-LC+ctrl,1,774.4909709818825,mr,3.7524127422528863,0.026176910840631767,0.0,0.6666666666666666
skewed_8,HEFT-LC+ctrl,1,775.6862553892065,mr,7.3511118373025965,0.027913843795014145,0.0,0.5714285714285714
skewed_8,HEFT-LC+ctrl,1,782.4230940329466,mr,5.167446002472843,0.029431085803529582,0.0,0.7142857142857143
skewed_8,HEFT-LC+ctrl,1,796.901618664032,mr,4.668612582480364,0.03683337100790409,0.0,0.6666666666666666
skewed_8,HEFT-LC+ctrl,1,801.6779822868573,mr,7.180765193173102,0.040257752138585214,0.0,0.6666666666666666
skewed_8,HEFT-LC+ctrl,1,807.9496712418162,mr,4.390786249524922,0.04256335749497508,0.0,0.625
skewed_8,HEFT-LC+ctrl,1,818.3466166541726,mr,9.500570258465814,0.050063580865073475,0.0,0.625
skewed_8,HEFT-LC+ctrl,1,840.4691249241513,mr,3.822899172467828,0.058019398167689334,0.0,0.7
skewed_8,HEFT-LC+ctrl,1,843.9035632871318,mr,7.510328445375762,0.05989684241325522,0.0,0.9090909090909091
skewed_8,HEFT-LC+ctrl,1,854.1637977069333,mr,4.030546579675729,0.06456421330430426,0.0,0.6666666666666666
skewed_8,HEFT-LC+ctrl,1,858.071968941704,mr,7.357947813360624,0.0672237448467719,0.0,0.7142857142857143
skewed_8,HEFT-LC+ctrl,1,862.172368801492,mr,5.380818394664743,0.07069523154530098,0.0,0.5714285714285714
skewed_8,HEFT-LC+ctrl,1,865.1589775814797,mr,7.951954796950304,0.07225277025028291,0.0,0.6666666666666666
skewed_8,HEFT-LC+ctrl,1,872.7844092664135,mr,3.454550857607728,0.07395452811425852,0.0,0.6666666666666666
skewed_8,HEFT-LC+ctrl,1,890.3813818639535,mr,6.169356425809383,0.07786447407942992,0.0,0.8333333333333334
skewed_8,HEFT-LC+ctrl,1,898.0467042697198,mr,6.707314857904862,0.08391709000237206,0.0,0.7
cpu_gpu,HEFT,1,2.40485106849182,light,5.4954607247406795,0.2016605841508574,0.0,0.9166666666666666
cpu_gpu,HEFT,1,4.496035310399176,light,8.27126982007918,0.09002328341070591,0.0,0.6428571428571429
cpu_gpu,HEFT,1,30.405816514231837,light,2.2716776051839602,0.017207015072618546,0.0,0.6
cpu_gpu,HEFT,1,45.99016289736639,light,4.764451114547569,0.031650506169609724,0.0,0.75
cpu_gpu,HEFT,1,67.29817910807603,light,3.073819778249984,0.010624112705882642,0.0,0.6923076923076923
cpu_gpu,HEFT,1,67.81597281579386,light,3.823896045669912,0.0039928619307111266,0.0,0.7857142857142857
cpu_gpu,HEFT,1,87.14771312269748,light,4.509427438443339,0.006470573386338453,0.0,0.6875
cpu_gpu,HEFT,1,91.32492174722579,light,2.4831128932542157,0.011260536668074887,0.0,0.9090909090909091
cpu_gpu,HEFT,1,98.39475426267819,light,4.027929385417863,0.0443834523347828,0.0,1.0
cpu_gpu,HEFT,1,141.904087535344,light,3.0130852342117294,0.0022895115778517293,0.0,0.7777777777777778
cpu_gpu,HEFT,1,145.332083654438,light,4.710680567250591,0.01801858565268637,0.0,0.8888888888888888
cpu_gpu,HEFT,1,167.98625065609883,light,5.0676244006467925,0.005279957882962119,0.0,0.75
cpu_gpu,HEFT,1,213.91592014891984,light,3.305708365387659,0.0958509955248656,0.0,0.8181818181818182
cpu_gpu,HEFT,1,219.94089878439226,light,4.5600673162541625,0.003853476381062262,0.0,0.875
cpu_gpu,HEFT,1,228.271052663714,light,4.534453266444729,0.0054868280216232536,0.0,0.7857142857142857
cpu_gpu,HEFT,1,237.18724379705148,light,2.3967057497291364,0.0012061337256398987,0.0,0.7692307692307693
cpu_gpu,HEFT,1,238.69451753986417,light,5.02245965211992,0.007461839897482379,0.0,0.5555555555555556
cpu_gpu,HEFT,1,269.23249483322235,light,3.7388826710487137,0.004726411191254768,0.0,0.6666666666666666
cpu_gpu,HEFT,1,269.97351487544864,light,6.15200704898308,0.0034588014435777688,0.0,0.7142857142857143
cpu_gpu,HEFT,1,287.33567678555664,light,0.9361292540049817,0.02385913647781924,0.0,0.8333333333333334
cpu_gpu,HEFT,1,300.2639684740559,light,4.158509661472806,0.044187916400991234,0.0,0.8571428571428571
cpu_gpu,HEFT,1,310.41843260987145,burst,11.878861900757101,0.023215901426631887,0.0,0.7857142857142857
cpu_gpu,HEFT,1,313.0653157241566,burst,25.93805390445931,0.02717678387823194,0.0,0.7777777777777778
cpu_gpu,HEFT,1,318.0732029977274,burst,33.39439695118074,0.01625487766480946,0.0,0.8
cpu_gpu,HEFT,1,324.8741994921314,burst,26.120960834597724,0.015694593373876492,0.0,0.6
cpu_gpu,HEFT,1,330.46929332033966,burst,23.852607037504015,0.014617029231980199,0.0,0.4444444444444444
cpu_gpu,HEFT,1,333.5223891846825,burst,24.059268647293436,0.015773769578152037,0.0,0.7777777777777778
cpu_gpu,HEFT,1,334.18708080353167,burst,15.679974933431481,0.0018508945225878658,0.0,0.75
cpu_gpu,HEFT,1,340.3322360136486,burst,14.794210839165089,0.015124376854565786,0.0,0.5714285714285714
cpu_gpu,HEFT,1,340.38112605230765,burst,18.016488390819916,0.009225627428644115,0.0,0.5
cpu_gpu,HEFT,1,341.061422642891,burst,19.082390337959623,0.012017643414250627,0.0,0.7
cpu_gpu,HEFT,1,351.18033064796117,burst,18.46851584067099,0.00933335224305934,0.0,0.7272727272727273
cpu_gpu,HEFT,1,355.2228745448065,burst,19.715922303266154,0.01044628710845719,0.0,0.6666666666666666
cpu_gpu,HEFT,1,356.6248500836989,burst,19.03796910034066,0.009430970283435269,0.0,0.7857142857142857
cpu_gpu,HEFT,1,359.00347212258936,burst,10.397195689323041,0.002824710610415179,0.0,0.3333333333333333
cpu_gpu,HEFT,1,359.0635588480776,burst,8.330840792832703,0.006991607783052594,0.0,0.625
cpu_gpu,HEFT,1,363.1283720504044,burst,10.411954782237729,0.004246587364701727,0.0,0.7
cpu_gpu,HEFT,1,368.45687762271075,burst,10.347827866031423,0.010531043313946251,0.0,0.8
cpu_gpu,HEFT,1,370.1314051440857,burst,20.323532450032076,0.011799649524649616,0.0,0.7857142857142857
cpu_gpu,HEFT,1,370.33335117281473,burst,15.683280394368467,0.004112885981856784,0.0,0.875
cpu_gpu,HEFT,1,371.55281971789765,burst,16.68914422272468,0.01136773460948665,0.0,0.6428571428571429
cpu_gpu,HEFT,1,372.1268917222074,burst,24.202991217940166,0.010965816398437488,0.0,0.625
cpu_gpu,HEFT,1,377.8320542985591,burst,17.71482930574774,0.007780407696531846,0.0,0.7
cpu_gpu,HEFT,1,381.0834258302367,burst,8.740237327963996,0.0035996559963431016,0.0,0.5
cpu_gpu,HEFT,1,383.9229855890369,burst,10.334148530506297,0.0057768875748177495,0.0,0.75
cpu_gpu,HEFT,1,393.1892444242728,burst,9.914748211228527,0.003137255703279559,0.0,0.625
cpu_gpu,HEFT,1,396.3461804965384,burst,6.68238005901668,0.004974216190252158,0.0,0.6666666666666666
cpu_gpu,HEFT,1,402.84175102466054,burst,12.533820188917161,0.007096327293933651,0.0,0.75
cpu_gpu,HEFT,1,404.7110416890446,burst,22.281797711706417,0.009988906867388837,0.0,0.6363636363636364
cpu_gpu,HEFT,1,406.11559360695577,burst,21.23230013079808,0.007281923579403982,0.0,0.5714285714285714
cpu_gpu,HEFT,1,407.006958726302,burst,16.306489286685633,0.005538639144274305,0.0,0.7142857142857143
cpu_gpu,HEFT,1,415.0702309086871,burst,15.895184855340517,0.003766671448723226,0.0,0.8333333333333334
cpu_gpu,HEFT,1,421.20250704907545,burst,9.981035467077277,0.0052553167366574125,0.0,0.75
cpu_gpu,HEFT,1,427.937732754254,burst,26.227360192255105,0.015714005642597555,0.0,0.9333333333333333
cpu_gpu,HEFT,1,428.42248550734973,burst,31.798773568460092,0.012201311314140756,0.0,0.5714285714285714
cpu_gpu,HEFT,1,428.6758534589876,burst,20.116390803874538,0.00500960147517309,0.0,0.625
cpu_gpu,HEFT,1,429.08190910017066,burst,15.62548248834355,0.008830125633161313,0.0,0.6666666666666666
cpu_gpu,HEFT,1,431.90120651799486,burst,20.580094675221403,0.008886722254973693,0.0,0.6666666666666666
cpu_gpu,HEFT,1,439.2821478139949,burst,21.17396617216184,0.004085372378061194,0.0,0.5333333333333333
cpu_gpu,HEFT,1,446.8511252811305,burst,10.794548255897439,0.003133875471558899,0.0,0.625
cpu_gpu,HEFT,1,450.02139621144084,burst,6.29956949653058,0.0010620084279157236,0.0,0.5
cpu_gpu,HEFT,1,450.93457803603513,burst,7.719234844207676,0.006863036611800675,0.0,0.875
cpu_gpu,HEFT,1,451.5451848755927,burst,11.521238491009399,0.002731909993348973,0.0,0.625
cpu_gpu,HEFT,1,459.60010294466326,burst,10.105307162274244,0.009051892329204074,0.0,0.75
cpu_gpu,HEFT,1,462.2633443997587,burst,20.047939774190013,0.004673331652615805,0.0,0.8
